time,disp_xs,e_x1,e_x2,e_x3,mises1,mises2,mises3,sig_x1,sig_x2,sig_x3
0.915,-0.19817358718587,-0.025216300141146,-0.021372032402169,0.0013443360615651,4.6121683176158,4.5088625531562,0.51795780751403,-6.5464250173167,-4.4571235374631,0.6637294575372
0.92,-0.1908217099402,-0.024126282015389,-0.020622766908126,0.0013718094333416,4.414679633772,4.3517362244089,0.51692537703774,-6.2614652856624,-4.2994565029492,0.66865389715454
0.925,-0.18269941509045,-0.023031605998797,-0.019783858987482,0.0014507007533274,4.2173165574333,4.1755014370182,0.51242402176658,-5.9745799068692,-4.1233797268906,0.68559171836802
0.93,-0.17375236234689,-0.021939111472863,-0.018855547505134,0.0015099586702768,4.0205065826489,3.9792646748802,0.52102906787094,-5.6880724261108,-3.9303560150004,0.69271646320638
0.935,-0.16409952328895,-0.020831761623061,-0.017811562351883,0.0016225595692097,3.820306528307,3.7584919638082,0.52979537674352,-5.398262734009,-3.7134181080581,0.71110386677882
0.94,-0.15382946683343,-0.01967971596977,-0.016650593969608,0.0017748565436881,3.612160655584,3.5131882114301,0.53470919115935,-5.0967054200178,-3.4718593084414,0.73864520087123
0.945,-0.14297467531745,-0.018461151332031,-0.015396766465968,0.0019047237874715,3.3925924139793,3.2481926886297,0.54616673928021,-4.7772299798178,-3.2110766313019,0.75852402607256
0.95,-0.13171146983741,-0.017168100907824,-0.014037662973413,0.0020530982105714,3.1592681182985,2.9617719590642,0.5608361132261,-4.4384611733021,-2.9271753814887,0.7833247062185
0.955,-0.12012405330869,-0.015794326343439,-0.012581899081078,0.0021804932881011,2.9108847930018,2.6548564614447,0.57409987466773,-4.0789427970925,-2.6232735362703,0.80474150830132
0.96,-0.10822793922987,-0.014339092877356,-0.011064412515826,0.002253138724615,2.6481920349261,2.3341959467892,0.58392111746672,-3.6978078921678,-2.3075705848852,0.81550750771824
0.965,-0.096134900229437,-0.0128167375566,-0.0094918905502938,0.0023176687837549,2.3737236267644,2.0031387861042,0.58874657972467,-3.2988488438044,-1.9785829895284,0.82816828695029
0.97,-0.083882084199242,-0.011239938686365,-0.0078891593137647,0.0023508853229543,2.0890332105789,1.6664979754943,0.59268197282939,-2.8859297864067,-1.6421258466712,0.83413718314232
0.975,-0.071462981411135,-0.0096090179795285,-0.0062880173512965,0.0023643529967534,1.7944875521525,1.3293223268598,0.59764660302851,-2.4589610505555,-1.3072898731445,0.83522841584213
0.98,-0.058920755058627,-0.0079288322293449,-0.0046835690936743,0.0024108933503529,1.4915774183049,0.99160655824372,0.60129822242228,-2.0188174980784,-0.97153435400116,0.84494952264729
0.985,-0.046269523807347,-0.0062127686788835,-0.0030963249917575,0.0024634653809659,1.1823758920411,0.6576093974848,0.60685597884964,-1.569232119232,-0.63925942126935,0.85388165112892
0.99,-0.033556451814907,-0.0044676947996926,-0.0015591495144428,0.0025317597737765,0.86796341363072,0.33325808279359,0.61790673362083,-1.112274928465,-0.31880125858014,0.86407414147885
0.995,-0.020852546882857,-0.0026949915818018,-6.4789942024501e-05,0.0026384688610072,0.54979534792395,0.0188250448377,0.63209740604477,-0.64807178322784,-0.0071456062085153,0.88291173308328
1,-0.008190429002169,-0.0009014107527296,0.0013782428649282,0.0027394987782445,0.23397216724288,0.28685389236963,0.64680745617578,-0.1782182777525,0.29333582073225,0.89925931394979
1.005,0.0043449022245943,0.00090579265386231,0.0027506952952237,0.0028408706980017,0.13151519549377,0.57804367363869,0.66229951285653,0.29515838416957,0.5770503972206,0.91558438784076
1.01,0.016663134912129,0.002725351947723,0.0040656654934752,0.002953746221984,0.44144826248462,0.85694941229542,0.67888523325192,0.77163840493161,0.84905958792161,0.93555477609132
1.015,0.028725780413488,0.0045535776085054,0.0053229020726483,0.0030420570736444,0.76861648122063,1.1228737666453,0.69441147614402,1.2504551735459,1.110233218769,0.94959070214476
1.02,0.040460421115405,0.0063808087805842,0.0065184368221949,0.0031200774927817,1.0973433686131,1.3759535277866,0.70745200992981,1.7290896222367,1.3582861616907,0.96227205988854
1.025,0.051807497859804,0.0081994426619912,0.0076795797489362,0.0031944379262435,1.4251803723754,1.621449983362,0.71844467692015,2.205396713489,1.5996548441682,0.97572370454905
1.03,0.062745993097536,0.01000118666658,0.0088195658757188,0.0032388523969527,1.7501995031001,1.8618727641561,0.72706541609315,2.6772405770457,1.8375186661584,0.98253888962255
1.035,0.073228721181084,0.011768836067219,0.0099393578001605,0.0032734481395963,2.0691425307093,2.0980293178002,0.73326593596714,3.1402064016926,2.0711811268425,0.98826985579365
1.04,0.083237384088166,0.013481562610956,0.011051359460573,0.003304805423895,2.3782951515555,2.3324659351356,0.73773668287433,3.5887892880938,2.3033296990335,0.99437087548178
1.045,0.092774513092177,0.015118868737132,0.012146784901929,0.0033199820171927,2.6739002928955,2.563556692441,0.74105674989929,4.0175786048646,2.531794740401,0.99650697058548
1.05,0.10180685669034,0.016655053980472,0.013207636248875,0.0033415384410376,2.9512598664023,2.7877648938149,0.74451754948327,4.4198797935418,2.7524384971738,1.0003324015683
1.055,0.11032688761817,0.018062610378549,0.014227339547612,0.0033701030607476,3.2054196901996,3.0033070703349,0.74913729168311,4.7885155852462,2.9644768379077,1.0055640307848
1.06,0.11833475182042,0.019321748895248,0.015187405937811,0.0033960050652852,3.4327737884151,3.2064482699642,0.75462016849543,5.1182955286666,3.163808951828,1.0093583942127
1.065,0.12579368365389,0.020421640132613,0.016074356401517,0.003435604955281,3.6313484111223,3.3944132712554,0.76101831075732,5.406362661739,3.3475251130772,1.016306163368
1.07,0.13268556700347,0.021360155280922,0.01689104143041,0.0034809014195874,3.8007825195246,3.5673317360501,0.76879629175577,5.6521671145949,3.5169181114361,1.0241152711798
1.075,0.13899222301423,0.022146840717988,0.017631099703872,0.0035225863953712,3.9427776233333,3.7240576096813,0.77733465310869,5.8582400484886,3.6703700512725,1.0304627811439
1.08,0.14467297394857,0.022801176531735,0.018293672556066,0.0035706984207883,4.0608392484718,3.8644333099284,0.78559735390373,6.0296650119092,3.8076687675852,1.0387615896643
1.085,0.14970992796983,0.023345578568727,0.018888874918167,0.0036138268481923,4.1590699866377,3.9901588667835,0.79320369289483,6.1722704008311,3.9315667494335,1.0461238881574
1.09,0.15408111873129,0.023798838857769,0.01941429065283,0.0036484295444187,4.2410733102642,4.1009944923015,0.80025259773298,6.290741971869,4.0411591296163,1.0515660208556
1.095,0.15775275326991,0.024172212632351,0.019869526137489,0.0036853965835775,4.3092566995208,4.196925208586,0.80670518404959,6.3875666711694,4.1362624214697,1.0581136780965
1.1,0.16071623488504,0.02447119520824,0.020259554922748,0.0037158879210673,4.3644340789926,4.2786211908241,0.81235203610846,6.46447427774,4.2184771588523,1.0632276103962
1.105,0.16295612742054,0.024698452516627,0.020574995646675,0.0037402273476339,4.4061185056218,4.3443870966575,0.81732604996037,6.5232916221834,4.2854266565282,1.0670096745636
1.11,0.16444907334465,0.024844562307895,0.020806793256974,0.0037657736864424,4.4323515674505,4.3924960615272,0.82167185703135,6.5617039788531,4.3349477173018,1.0716121508166
1.115,0.16519328856417,0.024882906589558,0.020950794389887,0.0037838853890062,4.4392471605813,4.4218620127343,0.82520609340169,6.5717549707989,4.3664869775584,1.0745950941664
1.12,0.16517984221126,0.024790466453352,0.020994468842363,0.0037976485603571,4.4228962378979,4.4300825520693,0.82813107903032,6.5472458184694,4.3770752558521,1.0767353101991
1.125,0.16439628795285,0.024563500156786,0.020930368132966,0.0038123438684733,4.3819199068725,4.4157482106269,0.83049057512498,6.4878234399489,4.3649151112112,1.0794745345806
1.13,0.16284637055484,0.02420738342428,0.020759228985335,0.0038199039342681,4.3173461493035,4.3789171492762,0.83206365260904,6.3947717225118,4.3303049935423,1.0805887832773
1.135,0.16052695037787,0.023729687267834,0.020480814335287,0.0038232884759096,4.231119536183,4.3197012649141,0.83292491005485,6.2696056154463,4.2729567919052,1.0810229200853
1.14,0.15743669921448,0.0231424281493,0.020103447123205,0.0038241818889072,4.1252179232343,4.2398912306786,0.8328100703815,6.1156885755929,4.1945515106645,1.0813757773145
1.145,0.15358756749294,0.022459512819025,0.019640791140084,0.0038150450891375,4.001806203004,4.1423052636643,0.83125155261598,5.9369179579419,4.0980344310602,1.0796550531358
1.15,0.14898712064131,0.021695905979356,0.01910162803475,0.0037986396162217,3.8638234169251,4.0288825859613,0.82821467208738,5.7369869804388,3.9851099749719,1.0768106557504
1.155,0.14365053854956,0.020867704811462,0.018494816491288,0.0037740128947451,3.7143309924222,3.9013377198652,0.82336147231223,5.520021921972,3.8578527737348,1.0727918709149
1.16,0.13760608965265,0.019987428545213,0.017823636611985,0.0037346829617962,3.5554004913936,3.7601810109155,0.81618304920007,5.2894712316084,3.7172180911328,1.0659916395782
1.165,0.13088215064049,0.019062880000173,0.017082064448754,0.0036841168822717,3.3884215971308,3.6041182721027,0.80670571364151,5.0473680731935,3.5619871677502,1.0575069179693
1.17,0.12351875402739,0.018099247432454,0.016266426906847,0.0036220845385344,3.2144628223805,3.432214048857,0.79502325338584,4.79496481244,3.3916305845697,1.0472344897454
